Date,Dive,Site,Site_Depth_m,Quadrat,Quadrat_Depth_m,Species,Diameter,Notes
5/16/2023,1,Honaunau_2,9,L4,7.5,Heterocentrotus mamillatus,5,
5/16/2023,1,Honaunau_2,9,L4,7.5,Heterocentrotus mamillatus,4,
5/16/2023,1,Honaunau_2,9,L4,7.5,Heterocentrotus mamillatus,4.5,
5/16/2023,1,Honaunau_2,9,L5,8,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,L5,8,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,L5,8,Echinometra mathaei,3.5,
5/16/2023,1,Honaunau_2,9,L5,8,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,L5,8,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L5,8,Echinometra mathaei,3.5,
5/16/2023,1,Honaunau_2,9,L5,8,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,L5,8,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,L5,8,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L5,8,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L5,8,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,L5,8,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L5,8,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,L5,8,Heterocentrotus mamillatus,4,
5/16/2023,1,Honaunau_2,9,L5,8,Heterocentrotus mamillatus,4.5,
5/16/2023,1,Honaunau_2,9,L5,8,Heterocentrotus mamillatus,5,
5/16/2023,1,Honaunau_2,9,L5,8,Heterocentrotus mamillatus,5.5,
5/16/2023,1,Honaunau_2,9,L5,8,Heterocentrotus mamillatus,5,
5/16/2023,1,Honaunau_2,9,L5,8,Heterocentrotus mamillatus,4.5,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,3,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L6,8.9,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L6,8.9,Heterocentrotus mamillatus,4,
5/16/2023,1,Honaunau_2,9,L6,8.9,Heterocentrotus mamillatus,4.5,
5/16/2023,1,Honaunau_2,9,L6,8.9,Tripneustes gratilla,6,
5/16/2023,1,Honaunau_2,9,L7,9.3,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L7,9.3,Echinometra mathaei,1,
5/16/2023,1,Honaunau_2,9,L7,9.3,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,L7,9.3,Echinometra mathaei,2.5,
5/16/2023,1,Honaunau_2,9,L7,9.3,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L7,9.3,Heterocentrotus mamillatus,5,
5/16/2023,1,Honaunau_2,9,L7,9.3,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L7,9.3,Tripneustes gratilla,5.5,
5/16/2023,1,Honaunau_2,9,L8,9.5,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L8,9.5,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L8,9.5,Echinometra mathaei,4,
5/16/2023,1,Honaunau_2,9,L8,9.5,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L8,9.5,Echinometra mathaei,1.5,
5/16/2023,1,Honaunau_2,9,L8,9.5,Echinometra mathaei,2,
5/16/2023,1,Honaunau_2,9,L8,9.5,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,4,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K1,6.9,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K1,6.9,Heterocentrotus mamillatus,3,
5/16/2023,2,Honaunau_2,6,K1,6.9,Heterocentrotus mamillatus,2.5,
5/16/2023,2,Honaunau_2,6,K1,6.9,Heterocentrotus mamillatus,2,
5/16/2023,2,Honaunau_2,6,K1,6.9,Heterocentrotus mamillatus,7,
5/16/2023,2,Honaunau_2,6,K1,6.9,Heterocentrotus mamillatus,8,
5/16/2023,2,Honaunau_2,6,K1,6.9,Heterocentrotus mamillatus,5,
5/16/2023,2,Honaunau_2,6,K1,6.9,Heterocentrotus mamillatus,4,
5/16/2023,2,Honaunau_2,6,K1,6.9,Heterocentrotus mamillatus,8,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinothrix calamaris,6,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinothrix calamaris,7,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K2,6.6,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K2,6.6,Eucidaris metularia,2,
5/16/2023,2,Honaunau_2,6,K2,6.6,Heterocentrotus mamillatus,5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Tripneustes gratilla,9,
5/16/2023,2,Honaunau_2,6,K3,6.8,Heterocentrotus mamillatus,4,
5/16/2023,2,Honaunau_2,6,K3,6.8,Heterocentrotus mamillatus,5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Heterocentrotus mamillatus,1.5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinothrix calamaris,5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,K3,6.8,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,K4,6.5,Heterocentrotus mamillatus,7,
5/16/2023,2,Honaunau_2,6,K4,6.5,Heterocentrotus mamillatus,3,
5/16/2023,2,Honaunau_2,6,K4,6.5,Heterocentrotus mamillatus,5,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,3.5,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,3.5,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,4,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K4,6.5,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K5,7.1,Heterocentrotus mamillatus,9,
5/16/2023,2,Honaunau_2,6,K5,7.1,Heterocentrotus mamillatus,3,
5/16/2023,2,Honaunau_2,6,K5,7.1,Heterocentrotus mamillatus,5,
5/16/2023,2,Honaunau_2,6,K5,7.1,Heterocentrotus mamillatus,6,
5/16/2023,2,Honaunau_2,6,K5,7.1,Heterocentrotus mamillatus,4.5,
5/16/2023,2,Honaunau_2,6,K5,7.1,Heterocentrotus mamillatus,5,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,4,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,4,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,3.5,
5/16/2023,2,Honaunau_2,6,K5,7.1,Echinometra mathaei,4,
5/16/2023,2,Honaunau_2,6,K6,7,Heterocentrotus mamillatus,6,
5/16/2023,2,Honaunau_2,6,K6,7,Heterocentrotus mamillatus,5,
5/16/2023,2,Honaunau_2,6,K6,7,Heterocentrotus mamillatus,1,
5/16/2023,2,Honaunau_2,6,K6,7,Heterocentrotus mamillatus,0.5,
5/16/2023,2,Honaunau_2,6,K6,7,Diadema savignyi,5,
5/16/2023,2,Honaunau_2,6,K6,7,Diadema savignyi,7,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,K6,7,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L1,6.3,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,L1,6.3,Heterocentrotus mamillatus,5,
5/16/2023,2,Honaunau_2,6,L1,6.3,Heterocentrotus mamillatus,4.5,
5/16/2023,2,Honaunau_2,6,L1,6.3,Heterocentrotus mamillatus,5,
5/16/2023,2,Honaunau_2,6,L2,6.5,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L2,6.5,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L2,6.5,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,L2,6.5,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,L2,6.5,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,L2,6.5,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L2,6.5,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L2,6.5,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,L2,6.5,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L2,6.5,Echinometra mathaei,4,
5/16/2023,2,Honaunau_2,6,L2,6.5,Heterocentrotus mamillatus,4.5,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L3,7.1,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,L3,7.1,Heterocentrotus mamillatus,4.5,
5/16/2023,2,Honaunau_2,6,L3,7.1,Tripneustes gratilla,5,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,L4,7.3,Heterocentrotus mamillatus,4.5,
5/16/2023,2,Honaunau_2,6,L4,7.3,Heterocentrotus mamillatus,5,
5/16/2023,2,Honaunau_2,6,L4,7.3,Heterocentrotus mamillatus,3.5,
5/16/2023,2,Honaunau_2,6,L4,7.3,Heterocentrotus mamillatus,4,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L4,7.3,Echinothrix calamaris,9.5,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinometra mathaei,1,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L5,6.8,Heterocentrotus mamillatus,5,
5/16/2023,2,Honaunau_2,6,L5,6.8,Heterocentrotus mamillatus,5.5,
5/16/2023,2,Honaunau_2,6,L5,6.8,Tripneustes gratilla,8,
5/16/2023,2,Honaunau_2,6,L5,6.8,Tripneustes gratilla,7.5,
5/16/2023,2,Honaunau_2,6,L5,6.8,Echinothrix diadema,3.5,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinothrix calamaris,5,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinothrix calamaris,6,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinometra mathaei,1.5,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinometra mathaei,2,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinometra mathaei,0.5,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinometra mathaei,2.5,
5/16/2023,2,Honaunau_2,6,L6,6.9,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,L6,6.9,Heterocentrotus mamillatus,1.5,
5/16/2023,2,Honaunau_2,6,L6,6.9,Heterocentrotus mamillatus,2,
5/16/2023,2,Honaunau_2,6,L7,6.5,Echinometra mathaei,3,
5/16/2023,2,Honaunau_2,6,L7,6.5,Echinometra mathaei,2,
